,wind_cost_scenario,pv_cost_scenario,h2_tank_cost_scenario,h2_intraday_cost_scenario,investment_solar,investment_wind,investment_storage_gas,investment_storage_liquid,investment_cost,operational_cost,Sol_wind,Sol_pv,Sol_h2_tank,Sol_h2_intraday,operational_cost_1,operational_cost_2,operational_cost_3,operational_cost_4,operational_cost_5,operational_cost_6,operational_cost_7,operational_cost_8,operational_cost_9
386,0.8,-0.2,0,0,3840000.0,523800000.0,0.0,19200000.0,546840000.0,6465808.4643071685,97.0,12.0,0.0,24.0,92597.20950192635,4113.319232855887,2046653.1037176144,82966.68536899176,3725.5592952033294,1952801.3151492544,103074.81233066446,4540.536390369268,2175335.923320289
387,0.8,-0.1,0,0,4320000.0,523800000.0,0.0,19200000.0,547320000.0,6465808.46430717,97.0,12.0,0.0,24.0,92597.2095019263,4113.319232855892,2046653.1037176144,82966.68536899176,3725.5592952033267,1952801.3151492549,103074.81233066447,4540.536390369268,2175335.923320291
388,0.8,0.0,0,0,4800000.0,523800000.0,0.0,19200000.0,547800000.0,6465808.46430717,97.0,12.0,0.0,24.0,92597.20950192635,4113.319232855891,2046653.1037176142,82966.68536899178,3725.559295203328,1952801.3151492549,103074.81233066446,4540.536390369269,2175335.9233202906
389,0.8,0.1,0,0,4400000.000000001,523800000.0,0.0,20000000.0,548200000.0,6835826.11083827,97.0,10.0,0.0,25.0,101354.49357798517,4463.794669722587,2142601.64380182,92978.44245500237,4135.534882965256,2051270.7386539457,110622.32600162289,4827.2427272287505,2323571.894067977
390,0.8,0.2,0,0,0.0,529200000.0,0.0,19200000.0,548400000.0,7376521.3097402435,98.0,0.0,0.0,24.0,127459.96008779241,5809.830072921049,2325570.6464193673,127459.9600877925,5809.830072921051,2325570.646419368,127459.96008779244,5809.83007292105,2325570.6464193678
391,0.8,0.3,0,0,0.0,529200000.0,0.0,19200000.0,548400000.0,7376521.3097402435,98.0,0.0,0.0,24.0,127459.96008779242,5809.83007292105,2325570.6464193678,127459.96008779244,5809.8300729210505,2325570.6464193673,127459.96008779247,5809.830072921052,2325570.6464193673
392,0.8,0.4,0,0,0.0,529200000.0,0.0,19200000.0,548400000.0,7376521.309740242,98.0,0.0,0.0,24.0,127459.96008779247,5809.8300729210505,2325570.6464193673,127459.96008779247,5809.8300729210505,2325570.646419367,127459.96008779247,5809.8300729210505,2325570.6464193673
393,0.8,0.5,0,0,0.0,529200000.0,0.0,19200000.0,548400000.0,7376521.3097402435,98.0,0.0,0.0,24.0,127459.9600877925,5809.830072921051,2325570.6464193678,127459.96008779248,5809.830072921051,2325570.6464193678,127459.96008779245,5809.830072921052,2325570.6464193678
394,0.8,0.6,0,0,0.0,529200000.0,0.0,19200000.0,548400000.0,7376521.309740243,98.0,0.0,0.0,24.0,127459.96008779247,5809.830072921051,2325570.6464193673,127459.96008779245,5809.830072921051,2325570.646419367,127459.96008779248,5809.830072921051,2325570.6464193678
395,0.8,0.7,0,0,0.0,529200000.0,0.0,19200000.0,548400000.0,7376521.309740245,98.0,0.0,0.0,24.0,127459.96008779245,5809.830072921052,2325570.646419368,127459.96008779242,5809.830072921053,2325570.6464193673,127459.96008779248,5809.8300729210505,2325570.646419368
396,0.8,0.8,0,0,0.0,529200000.0,0.0,19200000.0,548400000.0,7376521.309740243,98.0,0.0,0.0,24.0,127459.96008779247,5809.830072921054,2325570.6464193673,127459.96008779244,5809.830072921052,2325570.6464193673,127459.96008779247,5809.830072921051,2325570.6464193678
397,0.8,0.9,0,0,0.0,529200000.0,0.0,19200000.0,548400000.0,7376521.3097402435,98.0,0.0,0.0,24.0,127459.96008779245,5809.830072921051,2325570.646419368,127459.96008779247,5809.83007292105,2325570.6464193673,127459.96008779244,5809.83007292105,2325570.6464193673
398,0.8,1.0,0,0,0.0,529200000.0,0.0,19200000.0,548400000.0,7376521.309740242,98.0,0.0,0.0,24.0,127459.96008779244,5809.830072921052,2325570.6464193673,127459.96008779248,5809.830072921051,2325570.6464193678,127459.96008779242,5809.8300729210505,2325570.6464193673
399,0.9,-1.0,0,0,0.0,108300000.0,0.0,70400000.0,178700000.0,45657336.92683999,19.0,6412.0,0.0,88.0,4847317.250770406,4061691.3848919338,6174263.690930013,4730734.370346358,3960545.9264540332,6029825.615649854,5027591.805802008,4203122.321593405,6622244.560401986
400,0.9,-0.9,0,0,98719999.99999999,176700000.0,20000.0,54400000.0,329840000.0,28037158.32061716,31.0,2468.0,1.0,68.0,2721930.7678411216,1902607.136955881,4347976.192566738,2513099.8594076945,1757095.9491322113,4011177.5001252284,3020587.817884679,2104904.6153831906,5657778.481320419
401,0.9,-0.8,0,0,122639999.99999999,250800000.0,0.0,38400000.0,411840000.0,14878389.72595986,44.0,1533.0,0.0,48.0,1207854.0088270812,639963.4037698613,2503891.1991532985,1107005.415756402,590419.0243930024,2206291.2177315103,1397115.5194740803,709603.5261940307,4516246.410660593
402,0.9,-0.7,0,0,177240000.00000003,256500000.0,0.0,38400000.0,472140000.0,14446502.517064914,45.0,1477.0,0.0,48.0,1121898.1889579908,559683.6709072615,2403739.6571918735,1028108.4580504973,516146.8077912283,2106715.3524248092,1303418.9716520668,621673.5340780526,4785117.876011136
403,0.9,-0.6,0,0,111520000.0,387600000.0,0.0,18400000.0,517520000.0,4235086.465793355,68.0,697.0,0.0,23.0,152216.36517615383,37748.45330651543,580233.781630381,138132.08384304598,35481.82109762057,500300.28289453674,174102.82676676722,40166.7435709322,2576704.1075074025
404,0.9,-0.5,0,0,124000000.0,404700000.0,0.0,16000000.0,544700000.0,3507398.0140665066,71.0,620.0,0.0,20.0,118542.88304497451,19725.869454112206,489308.0106473989,107677.88395089789,18910.22023559617,429066.9919275911,134006.7763995328,21215.9278760376,2168943.4505303656
405,0.9,-0.4,0,0,71280000.0,473100000.0,0.0,16800000.0,561180000.0,2837138.5877882564,83.0,297.0,0.0,21.0,32321.650339862976,1354.9969500868194,582702.5577774434,29070.844365226276,1195.7079872663062,364171.247858541,36518.80820680907,1544.6684643249368,1788258.1058386953
406,0.9,-0.3,0,0,51800000.0,501600000.0,60000.0,17600000.0,571060000.0,3113289.23651937,88.0,185.0,3.0,22.0,15430.015655829413,862.6782945123575,802844.1243862439,13121.706337044523,774.8200432654314,509577.19198997057,18776.355335702705,1174.978958940897,1750727.3655178607
407,0.9,-0.2,0,0,9600000.0,547200000.0,0.0,19200000.0,576000000.0,5247867.411843231,96.0,30.0,0.0,24.0,51105.00638974129,2648.2592147345026,1648581.9769689892,40773.649812783355,2386.2719132200787,1504358.7882165953,67345.68677413638,3045.0182138609503,1927622.7543391695
408,0.9,-0.1,0,0,4320000.0,552900000.0,0.0,19200000.0,576420000.0,6465808.464307129,97.0,12.0,0.0,24.0,92597.20950192629,4113.319232855889,2046653.103717607,82966.68536899172,3725.5592952033267,1952801.3151492467,103074.81233066437,4540.536390369263,2175335.9233202646
409,0.9,0.0,0,0,4800000.0,552900000.0,0.0,19200000.0,576900000.0,6465808.464307174,97.0,12.0,0.0,24.0,92597.20950192634,4113.319232855887,2046653.1037176128,82966.68536899179,3725.5592952033307,1952801.3151492544,103074.81233066446,4540.536390369264,2175335.923320296
410,0.9,0.1,0,0,4400000.000000001,552900000.0,0.0,20000000.0,577300000.0,6835826.110838231,97.0,10.0,0.0,25.0,101354.49357798287,4463.794669722495,2142601.6438018074,92978.44245499982,4135.534882965148,2051270.7386539283,110622.32600162094,4827.242727228675,2323571.894067976
411,0.9,0.2,0,0,4800000.0,552900000.0,0.0,20000000.0,577700000.0,6835826.110838156,97.0,10.0,0.0,25.0,101354.49357798153,4463.794669722437,2142601.643801774,92978.44245499822,4135.534882965081,2051270.7386539122,110622.32600161979,4827.24272722863,2323571.8940679547
412,0.9,0.3,0,0,0.0,558600000.0,0.0,19200000.0,577800000.0,7376521.3097402435,98.0,0.0,0.0,24.0,127459.96008779248,5809.830072921053,2325570.6464193678,127459.96008779241,5809.830072921051,2325570.6464193678,127459.96008779247,5809.8300729210505,2325570.6464193678
413,0.9,0.4,0,0,0.0,558600000.0,0.0,19200000.0,577800000.0,7376521.309740242,98.0,0.0,0.0,24.0,127459.96008779244,5809.830072921053,2325570.6464193673,127459.96008779245,5809.83007292105,2325570.6464193673,127459.96008779251,5809.8300729210505,2325570.646419367
414,0.9,0.5,0,0,0.0,558600000.0,0.0,19200000.0,577800000.0,7376521.3097402435,98.0,0.0,0.0,24.0,127459.96008779248,5809.8300729210505,2325570.646419368,127459.96008779244,5809.830072921051,2325570.6464193678,127459.96008779247,5809.830072921052,2325570.6464193673
415,0.9,0.6,0,0,0.0,558600000.0,0.0,19200000.0,577800000.0,7376521.309740242,98.0,0.0,0.0,24.0,127459.9600877924,5809.830072921051,2325570.6464193673,127459.96008779241,5809.830072921052,2325570.6464193673,127459.96008779244,5809.830072921051,2325570.6464193673
416,0.9,0.7,0,0,0.0,558600000.0,0.0,19200000.0,577800000.0,7376521.3097402435,98.0,0.0,0.0,24.0,127459.96008779244,5809.830072921052,2325570.646419368,127459.96008779247,5809.830072921051,2325570.6464193673,127459.96008779245,5809.830072921052,2325570.6464193678
417,0.9,0.8,0,0,0.0,558600000.0,0.0,19200000.0,577800000.0,7376521.309740268,98.0,0.0,0.0,24.0,127459.96008779241,5809.830072921051,2325570.6464193757,127459.96008779251,5809.830072921052,2325570.6464193757,127459.96008779244,5809.8300729210505,2325570.6464193766
418,0.9,0.9,0,0,0.0,558600000.0,0.0,19200000.0,577800000.0,7376521.309740266,98.0,0.0,0.0,24.0,127459.96008779254,5809.8300729210505,2325570.6464193757,127459.96008779241,5809.830072921051,2325570.646419374,127459.96008779248,5809.8300729210505,2325570.6464193766
419,0.9,1.0,0,0,0.0,558600000.0,0.0,19200000.0,577800000.0,7376521.309740117,98.0,0.0,0.0,24.0,127459.96008779247,5809.83007292105,2325570.6464193673,127459.96008779245,5809.830072921053,2325570.646419242,127459.96008779244,5809.830072921052,2325570.6464193678
420,1.0,-1.0,0,0,0.0,114000000.0,0.0,70400000.0,184400000.0,45657336.926839985,19.0,6412.0,0.0,88.0,4847317.250770407,4061691.3848919347,6174263.69093003,4730734.370346354,3960545.926454037,6029825.615649831,5027591.805802008,4203122.321593408,6622244.560401985
421,1.0,-0.9,0,0,102959999.99999999,180000000.0,0.0,56000000.0,338960000.0,29455172.812445004,30.0,2574.0,0.0,70.0,2893995.3361385423,2033375.0707938084,4519633.318288953,2680092.4390983377,1879288.707755134,4181519.025024069,3196942.157097971,2241336.508332537,5828990.249915656
422,1.0,-0.8,0,0,122639999.99999999,264000000.0,0.0,38400000.0,425040000.0,14878389.725959862,44.0,1533.0,0.0,48.0,1207854.0088270823,639963.4037698621,2503891.1991533004,1107005.4157564037,590419.0243930034,2206291.2177315103,1397115.5194740817,709603.5261940315,4516246.410660585
423,1.0,-0.7,0,0,177240000.00000003,270000000.0,0.0,38400000.0,485640000.0,14446502.517064914,45.0,1477.0,0.0,48.0,1121898.1889579908,559683.6709072617,2403739.6571918735,1028108.4580504973,516146.8077912283,2106715.352424809,1303418.9716520666,621673.5340780526,4785117.876011136
424,1.0,-0.6,0,0,124960000.0,390000000.0,0.0,22400000.0,537360000.0,5517886.01051623,65.0,781.0,0.0,28.0,193545.37357163784,60446.706275317716,775310.1204439385,175434.35407462515,56960.76127590939,672786.161817063,222472.61180419885,64870.01422356308,3296059.9070299766
425,1.0,-0.5,0,0,134000000.0,414000000.0,120000.0,17600000.0,565720000.0,4014805.9174896856,69.0,670.0,6.0,22.0,140554.43079916688,31191.622931987997,536657.9052230936,127482.66255059015,29572.55077977063,473166.5937184231,160034.31933370393,33351.426978386684,2482794.4051745627
426,1.0,-0.4,0,0,77040000.0,492000000.0,0.0,16800000.0,585840000.0,2865974.9679103335,82.0,321.0,0.0,21.0,37417.76780430345,1577.4208195514584,571926.4839615482,34011.755055155714,1399.1910510487937,343847.7638826379,41943.53572228992,1787.4529710061831,1832063.5966427918
427,1.0,-0.3,0,0,63280000.0,516000000.0,120000.0,17600000.0,597000000.0,3029542.763801988,86.0,226.0,6.0,22.0,19858.15834137056,989.4447204059013,698146.9375649494,17217.940606126875,882.1151810447916,439015.86491243273,23344.644112013593,1143.6921342261016,1828943.9662294183
428,1.0,-0.2,0,0,33920000.0,552000000.0,0.0,18400000.0,604320000.0,3746651.1838177405,92.0,106.0,0.0,23.0,13054.344680381333,1159.1297860549957,1107954.154681441,9847.293413240557,817.2057824463253,871013.0813471307,24614.362720926936,1641.0109081229557,1716550.6004979957
429,1.0,-0.1,0,0,4320000.0,582000000.0,0.0,19200000.0,605520000.0,6465808.464307174,97.0,12.0,0.0,24.0,92597.20950192637,4113.319232855889,2046653.1037176142,82966.68536899178,3725.55929520333,1952801.3151492544,103074.81233066446,4540.536390369266,2175335.923320295
430,1.0,0.0,0,0,4800000.0,582000000.0,0.0,19200000.0,606000000.0,6465808.464307182,97.0,12.0,0.0,24.0,92597.20950192626,4113.319232855889,2046653.1037176147,82966.68536899175,3725.5592952033267,1952801.3151492542,103074.81233066434,4540.536390369264,2175335.9233203023
431,1.0,0.1,0,0,4400000.000000001,582000000.0,0.0,20000000.0,606400000.0,6835826.110838271,97.0,10.0,0.0,25.0,101354.4935779852,4463.794669722587,2142601.6438018205,92978.44245500237,4135.534882965256,2051270.7386539457,110622.32600162295,4827.242727228755,2323571.8940679776
432,1.0,0.2,0,0,4800000.0,582000000.0,0.0,20000000.0,606800000.0,6835826.1108381525,97.0,10.0,0.0,25.0,101354.49357798154,4463.794669722437,2142601.643801776,92978.4424549982,4135.534882965082,2051270.738653912,110622.32600161979,4827.24272722863,2323571.894067948
433,1.0,0.3,0,0,5200000.0,582000000.0,0.0,20000000.0,607200000.0,6835826.110838292,97.0,10.0,0.0,25.0,101354.49357798565,4463.794669722607,2142601.6438018307,92978.44245500288,4135.534882965277,2051270.7386539502,110622.3260016233,4827.242727228769,2323571.894067982
434,1.0,0.4,0,0,0.0,588000000.0,0.0,19200000.0,607200000.0,7376521.3097402435,98.0,0.0,0.0,24.0,127459.96008779245,5809.830072921052,2325570.6464193678,127459.9600877925,5809.8300729210505,2325570.6464193678,127459.96008779244,5809.83007292105,2325570.6464193673
435,1.0,0.5,0,0,0.0,588000000.0,0.0,19200000.0,607200000.0,7376521.309740266,98.0,0.0,0.0,24.0,127459.96008779244,5809.830072921051,2325570.6464193743,127459.96008779244,5809.830072921051,2325570.6464193757,127459.96008779245,5809.830072921051,2325570.646419375
436,1.0,0.6,0,0,0.0,588000000.0,0.0,19200000.0,607200000.0,7376521.3097402435,98.0,0.0,0.0,24.0,127459.96008779245,5809.830072921053,2325570.6464193678,127459.96008779245,5809.830072921052,2325570.6464193673,127459.96008779245,5809.8300729210505,2325570.6464193673
437,1.0,0.7,0,0,0.0,588000000.0,0.0,19200000.0,607200000.0,7376521.309740264,98.0,0.0,0.0,24.0,127459.96008779247,5809.830072921051,2325570.6464193743,127459.96008779244,5809.8300729210505,2325570.6464193743,127459.96008779245,5809.8300729210505,2325570.6464193747
438,1.0,0.8,0,0,0.0,588000000.0,0.0,19200000.0,607200000.0,7376521.3097402435,98.0,0.0,0.0,24.0,127459.96008779244,5809.830072921051,2325570.6464193673,127459.96008779244,5809.8300729210505,2325570.6464193673,127459.96008779248,5809.830072921052,2325570.646419368
439,1.0,0.9,0,0,0.0,588000000.0,0.0,19200000.0,607200000.0,7376521.3097402435,98.0,0.0,0.0,24.0,127459.96008779248,5809.830072921053,2325570.646419368,127459.96008779245,5809.830072921053,2325570.6464193673,127459.96008779244,5809.830072921051,2325570.6464193673
440,1.0,1.0,0,0,0.0,588000000.0,0.0,19200000.0,607200000.0,7376521.309740242,98.0,0.0,0.0,24.0,127459.96008779244,5809.83007292105,2325570.6464193673,127459.96008779247,5809.8300729210505,2325570.646419367,127459.96008779248,5809.8300729210505,2325570.646419367
